,t4,t5
0,23.7252699084,23.353875178
1,23.7216131064,23.3308846264
2,23.7192306476,23.3117916718
3,23.7172261025,23.2951804708
4,23.7170080579,23.2800911625
5,23.7157295047,23.26610512
6,23.7153356011,23.2528609684
7,23.7155036782,23.2402235955
8,23.8719942575,23.2304366924
9,23.949533429,23.2423626269
10,24.0492922429,23.2686555706
11,24.1242424586,23.3304273552
12,24.0896015239,23.3763327636
13,24.1026415363,23.4057830358
14,24.1032450719,23.4242016654
15,24.1049983224,23.436799143
16,24.106258371,23.4467429841
17,24.107176196,23.4553368342
18,24.1079917258,23.463020048
19,24.1091589614,23.4700083056
20,24.1668545892,23.4591879984
21,24.2186744232,23.4707273959
22,24.1991113701,23.481885497
23,24.2047162688,23.4885360058
24,24.205572295,23.4903817864
25,24.2062101267,23.4889907829
26,24.2072415806,23.4858734921
27,24.207755807,23.482015215
28,24.2081051777,23.4777888652
29,24.2096270734,23.4733189124
30,24.2135596185,23.4688346417
31,24.2190977146,23.4646808701
32,23.9474059962,23.5199469311
33,23.8840912183,23.4902630361
34,23.9451283247,23.4499724895
35,23.9325375447,23.4195554181
36,23.9341954403,23.404813438
37,23.9346254048,23.4010524831
38,23.9346053901,23.4020301639
39,23.9342402733,23.404255911
40,23.9332258658,23.4061966313
41,23.9326802926,23.4079772283
42,23.9309501214,23.4102857873
43,23.9263351584,23.4132282539
44,23.8993049487,23.4214089148
45,23.8803008157,23.4248245558
46,23.8707286607,23.4278337006
47,23.8606082984,23.431280909
48,23.8600446695,23.4358151291
49,23.8602753985,23.4423706136
50,23.8602798588,23.4508399891
51,23.8605958623,23.4605562021
52,23.8604974227,23.4709543545
53,23.8605587787,23.4817242267
54,23.8608945886,23.492642821
55,23.8607434918,23.5035706127
56,23.9309743553,23.4900137073
57,24.0144177096,23.50633187
58,23.9829397215,23.5244615613
59,23.9917373622,23.5379496574
60,23.9918197492,23.5458507055
61,23.9921984459,23.5499475962
62,23.9923325776,23.5521755907
63,23.9926240047,23.5536724269
64,23.9927665148,23.554767516
65,23.9929461178,23.5555252065
66,23.9937742828,23.5560359777
67,23.993825017,23.5564290642
68,23.7344300182,23.5935358017
69,23.6592896896,23.5682532747
70,23.7046194128,23.5265145746
71,23.6948497871,23.4946159362
72,23.6951758777,23.4784891544
73,23.6950178885,23.4730020377
74,23.6949445008,23.4720861952
75,23.6949836592,23.4725354853
76,23.6953333135,23.4733986656
77,23.6951627157,23.474629246
78,23.6954047589,23.4761990307
79,23.6955157744,23.4780687123
80,23.9352501775,23.4662735133
81,24.0839022473,23.5122408773
82,24.0736517388,23.5713293859
83,24.0654617661,23.6120992267
84,24.0710131579,23.6360789015
85,24.0709589398,23.6502327089
86,24.0714636723,23.6600206573
87,24.0721833804,23.6682106577
88,24.0719769619,23.6757543948
89,24.0727461177,23.6827574798
90,24.0731381332,23.6893444987
91,24.0735353394,23.6955985093
92,24.2001874352,23.678577051
93,24.3063988598,23.7095325821
94,24.2693194661,23.7416175263
95,24.2798866264,23.7647592758
96,24.2802170958,23.7782750825
97,24.2804382239,23.7855396224
98,24.2809777359,23.7897310314
99,24.2812943302,23.7927464364
100,24.2821218246,23.7952297164
101,24.2823117391,23.7973103154
102,24.282870615,23.799002363
103,24.2831894162,23.8004135897
104,24.0879507258,23.831450794
105,24.000323266,23.8060490322
106,24.0399500134,23.7647450208
107,24.032250505,23.7311165075
108,24.0319409005,23.7108802694
109,24.0319340531,23.7001135073
110,24.0323769303,23.6938347424
111,24.0324845707,23.6892061351
112,24.0328013784,23.6851477436
113,24.0327440492,23.6814645406
114,24.0325242868,23.6780875992
115,24.0329711186,23.6749155715
116,24.1246299533,23.6497790898
117,24.1876580991,23.6381565931
118,24.2268380845,23.646571647
119,24.2511775826,23.6719874242
120,24.2368224907,23.6964172795
121,24.240519084,23.716351498
122,24.240045179,23.7329212527
123,24.240194481,23.7477591386
124,24.2403345877,23.7619690481
125,24.2404576693,23.7760343619
126,24.2401084317,23.7900510968
127,24.2404135828,23.8039938466
128,24.1937877513,23.8122848102
129,24.1660709037,23.8119028256
130,24.1448674315,23.8049524097
131,24.1302564016,23.7948009683
132,24.1210766464,23.7839538614
133,24.1154048889,23.7736690651
134,24.1112612527,23.7643003896
135,24.1066017152,23.7557300121
136,24.1036072345,23.7476045658
137,24.1008243046,23.7397857899
138,24.0982940441,23.7321910159
139,24.0958547888,23.7247583246
140,24.0888125052,23.7192964255
141,24.0864612717,23.7158662934
142,24.0845659041,23.7141640024
143,24.0819845462,23.7136941747
144,24.080533725,23.7139436869
145,24.0790902985,23.7146790887
146,24.0777357261,23.7157641643
147,24.076810975,23.7171047573
148,24.0756772801,23.7186601293
149,24.0743957672,23.7203657963
150,24.0733116245,23.7221565696
151,24.0723655098,23.7240118092
152,23.8043411653,23.7366398111
153,23.6992541091,23.7098956089
154,23.7239237074,23.666848911
155,23.7634937906,23.6335248215
156,23.7770876572,23.6179129237
157,23.7617532612,23.6098512936
158,23.7657427095,23.604224614
159,23.7652655102,23.5988416429
160,23.7647312421,23.5933657905
161,23.7641009622,23.5879683755
162,23.763401145,23.5827606814
163,23.7635451474,23.5777381755
164,23.8754331455,23.5712695688
165,23.8938437637,23.5743705265
166,23.9023250466,23.582012454
167,23.9061657014,23.5884969201
168,23.9075731709,23.5917331976
169,23.9078112379,23.592095502
170,23.9077210244,23.5906176887
171,23.907684278,23.5881206627
172,23.9073285126,23.5850723714
173,23.9069491065,23.5816683328
174,23.9056051974,23.5780056755
175,23.9052456801,23.5740776795
176,23.6097334697,23.5937501901
177,23.4800842228,23.5654749627
178,23.5132927161,23.5163006809
179,23.565760662,23.4792663374
180,23.585699193,23.4651285167
181,23.5646748315,23.4608866349
182,23.5700051436,23.4597769398
183,23.5695450647,23.4589059456
184,23.5686096969,23.4578809388
185,23.5684100233,23.456947051
186,23.5677820959,23.4563334675
187,23.5676057048,23.4560167504
188,23.4427687068,23.4711632461
189,23.3195948126,23.4589400474
190,23.3661407382,23.4353732856
191,23.3767795873,23.4189034912
192,23.3663566013,23.4114785003
193,23.3670988259,23.4102806459
194,23.3660816952,23.4119955167
195,23.3653416801,23.4147968496
196,23.3648396491,23.4181039398
197,23.3642609275,23.4218414302
198,23.3639917388,23.4259808956
199,23.3625876275,23.4304846236
200,23.2322315007,23.4390596014
201,23.1128036106,23.4210533444
202,23.1751873214,23.3909669534
203,23.1622617124,23.3644139044
204,23.161271733,23.3457678864
205,23.1604582659,23.3329798518
206,23.16014993,23.3231131495
207,23.1591255689,23.3143722315
208,23.1578045529,23.3059542158
209,23.157504206,23.297634193
210,23.1571806768,23.2894983681
211,23.1562275113,23.2815755265
212,23.3855787516,23.2811720736
213,23.4392122256,23.2988714795
214,23.4749108828,23.321773636
215,23.4949395327,23.3415709488
216,23.5048228594,23.355782006
217,23.5089741788,23.3649496074
218,23.5117256002,23.37039528
219,23.5133615186,23.3734252633
220,23.5145658371,23.3749281478
221,23.5142606537,23.3754351281
222,23.514420271,23.3751591129
223,23.5145256195,23.3742406642
224,23.1775406509,23.3915424476
225,23.026013657,23.3580491158
226,23.0811189504,23.3042925918
227,23.1603141267,23.2662841594
228,23.1416140594,23.2489176137
229,23.1376293646,23.2431062032
230,23.1398220074,23.2412335392
231,23.1396677071,23.2399022943
232,23.1383841274,23.2385292228
233,23.1380722827,23.2372550634
234,23.1374924502,23.2363109297
235,23.136906124,23.2356961065
236,23.278648749,23.2329845835
237,23.3232759795,23.2432810873
238,23.3505644263,23.2605983481
239,23.3652894239,23.2771437391
240,23.373098446,23.2893621085
241,23.3759732651,23.2971173463
242,23.3779370166,23.3014786989
243,23.378472464,23.30368633
244,23.3791413024,23.3045464055
245,23.379688305,23.304495428
246,23.3788626335,23.3038929473
247,23.3780695438,23.3027723615
248,23.452767591,23.3050586705
249,23.4570512709,23.3178080603
250,23.4562811539,23.3359805012
251,23.4555783229,23.3546264702
252,23.4549575306,23.372055818
253,23.4538077521,23.3884912263
254,23.4528973469,23.4044986297
255,23.4520185735,23.4204712209
256,23.4511104865,23.4365836394
257,23.4494513385,23.4528688149
258,23.4477275172,23.4692375754
259,23.4467266461,23.485653435
260,23.312602374,23.4977484102
261,23.2666043661,23.4886366214
262,23.2753590805,23.4684869099
263,23.283349308,23.4488196201
264,23.2780033657,23.4329814297
265,23.2785988793,23.4203216307
266,23.2783410738,23.4092422843
267,23.2775248599,23.3987166656
268,23.2777865257,23.3883091848
269,23.2780620128,23.3780235443
270,23.2776321311,23.3679166029
271,23.2769709239,23.3579257225
272,23.145163491,23.3609517444
273,23.0917980229,23.3326491884
274,23.1278222255,23.3079666654
275,23.1191495901,23.2960627357
276,23.1137458298,23.293516973
277,23.1149974651,23.2953657289
278,23.1143164953,23.298718374
279,23.1137860147,23.3025499761
280,23.1128868167,23.3067584342
281,23.113005396,23.3113550449
282,23.1125372433,23.3163875387
283,23.1116301729,23.3217539438
284,23.2560805593,23.3230097703
285,23.3136575695,23.3335883035
286,23.3525858745,23.349180055
287,23.3820964683,23.365003955
288,23.3719037893,23.3742650006
289,23.3736668966,23.3760337368
290,23.3755092739,23.3724655776
291,23.3760064188,23.3658445966
292,23.3758750353,23.3576473212
293,23.3760653925,23.3485496843
294,23.3760281812,23.3388679149
295,23.3765389905,23.3288527688
296,23.6387043922,23.3311642221
297,23.7624352341,23.3785838235
298,23.758904438,23.4308103969
299,23.7525588324,23.4653484525
300,23.7573271289,23.4843829575
301,23.7582083474,23.4946827229
302,23.7592097347,23.5012997143
303,23.7598434297,23.5065687875
304,23.7605689077,23.5111624459
305,23.7615554053,23.5152531898
306,23.7623365548,23.5189575525
307,23.7628257501,23.5223730173
308,23.795983144,23.5238893258
309,23.8167569526,23.53769057
310,23.8092594539,23.5550981686
311,23.8118212112,23.5720842083
312,23.8123860017,23.587176875
313,23.8126416432,23.6006161224
314,23.8131887095,23.6131262602
315,23.8134201364,23.6252228313
316,23.8136873907,23.6370806956
317,23.8139284366,23.6487358974
318,23.8145068211,23.6602036652
319,23.8153096951,23.6715592587
320,24.0748205344,23.6666393412
321,24.2228802655,23.6937534711
322,24.2797894821,23.758184495
323,24.2414576756,23.8059442024
324,24.2555556532,23.8333094029
325,24.2558278694,23.8468311229
326,24.2567569438,23.8533352684
327,24.2574882368,23.8567350506
328,24.2578349775,23.8586428048
329,24.2585178563,23.8595546589
330,24.2592707479,23.8597387573
331,24.2597652717,23.8594169965
332,23.8754612555,23.8945513703
333,23.7554355093,23.8534887068
334,23.8601577986,23.7972046649
335,23.840238565,23.7566328426
336,23.8416590151,23.7375514533
337,23.8416177282,23.732894258
338,23.8415770338,23.7349885515
339,23.8417481598,23.7395592673
340,23.8419788464,23.745089144
341,23.8422284758,23.7512257968
342,23.8426083577,23.7578740466
343,23.8425944665,23.76493376
344,23.9459398136,23.755853551
345,24.059492702,23.7733287084
346,24.0329801135,23.7952131408
347,24.0370615806,23.8094368012
348,24.038890768,23.8142893989
349,24.0390272459,23.8127026032
350,24.0395188732,23.8077703966
351,24.0401184779,23.8013477072
352,24.039963892,23.7942265801
353,24.0406866656,23.7864854153
354,24.0411736708,23.7782480774
355,24.0415629895,23.7698405381
356,24.1773771869,23.7525204453
357,24.2733484669,23.7820778325
358,24.2390366814,23.8161258002
359,24.2487632395,23.8424598949
360,24.249530597,23.8591689767
361,24.2499947966,23.8696226256
362,24.25056257,23.877166476
363,24.2509481065,23.8836229415
364,24.2515084308,23.8896536087
365,24.2518840282,23.8953933539
366,24.2522670615,23.9008739685
367,24.2526994573,23.9061897358
368,24.162257228,23.9210706586
369,24.1149040677,23.908042087
370,24.1356594066,23.8868344838
371,24.1321307672,23.8678199861
372,24.1323633632,23.8545494306
373,24.1327791119,23.84587918
374,24.1326786553,23.8397188983
375,24.1328442008,23.8345955691
376,24.1330367152,23.8299542119
377,24.1333390098,23.8256514604
378,24.133476224,23.8216818941
379,24.133902178,23.8180039992
380,23.9835858484,23.83491378
381,23.915433445,23.8155080925
382,23.9434322588,23.7870100695
383,23.9377009617,23.7664466647
384,23.9377009038,23.7573904209
385,23.9375517215,23.7561922205
386,23.9378901673,23.7586353947
387,23.9380227415,23.7623977169
388,23.9377868468,23.7666307706
389,23.938068593,23.771106542
390,23.9380548589,23.7758339915
391,23.9381706705,23.7807613746
392,23.6610383292,23.7918364659
393,23.5955244644,23.7552335941
394,23.6282161582,23.7074901545
395,23.6178800333,23.674448312
396,23.6178845134,23.6592688337
397,23.6176883788,23.655084613
398,23.6173312675,23.6553302905
399,23.6173892692,23.6567668873
400,23.6173428251,23.65858223
401,23.6172361221,23.6606986192
402,23.617435921,23.6631185901
403,23.6173327046,23.6658380973
404,23.7192165219,23.661957722
405,23.8367513902,23.6820773711
406,23.8317315737,23.7147686458
407,23.8226636729,23.7416489871
408,23.8262499813,23.758800948
409,23.8256668119,23.7686189968
410,23.8260021902,23.7744997201
411,23.8249761944,23.7787433571
412,23.8250249534,23.7822194296
413,23.8247365665,23.7852778504
414,23.8248991573,23.7880161095
415,23.8242771714,23.7905333864
416,23.8996920364,23.7871352119
417,23.935767032,23.7918479016
418,23.9573879648,23.8027862002
419,23.9682416656,23.8145022
420,23.9726421286,23.8236281138
421,23.9738271824,23.8293853739
422,23.9747936728,23.8323976984
423,23.974420392,23.8335944871
424,23.9744064392,23.8336048291
425,23.973546904,23.8328815042
426,23.9732251197,23.8316286009
427,23.9724737988,23.8300246104
428,23.8926881888,23.8382997505
429,23.8056134899,23.8276045229
430,23.8218760068,23.8065442219
431,23.8487899722,23.7916437113
432,23.8332130952,23.7825391912
433,23.8356788926,23.7771446994
434,23.83615479,23.7734021518
435,23.8357094235,23.770338091
436,23.8351807813,23.7675458654
437,23.8351530138,23.7648911882
438,23.8346298348,23.7624149323
439,23.8342014939,23.7600624493
440,23.9075662269,23.7587247007
441,23.9215882951,23.7670495999
442,23.9282875144,23.7809837705
443,23.9312107756,23.7954906186
444,23.9318348188,23.8085072605
445,23.9310635116,23.8198554882
446,23.9309809861,23.8300484678
447,23.9304365665,23.8397313741
448,23.9298938652,23.8492442186
449,23.9286776992,23.8587201243
450,23.9279209343,23.8681521793
451,23.927152418,23.8775718011
452,23.6144600828,23.8891624155
453,23.4577943877,23.8558025673
454,23.5093563771,23.8055307167
455,23.5832986354,23.7676828581
456,23.568941432,23.7480501738
457,23.5640728402,23.7388111183
458,23.5658890942,23.7329244882
459,23.5655836952,23.727210346
460,23.5651837448,23.72119556
461,23.5649073269,23.7151809033
462,23.5643755411,23.7093901178
463,23.5638146203,23.703812738
464,23.4010819204,23.7040699186
465,23.2677826038,23.6817800071
466,23.3320557907,23.6486127668
467,23.3255751819,23.6222101547
468,23.3214019446,23.6068816046
469,23.321398785,23.599386527
470,23.3205096446,23.5956323125
471,23.3200606001,23.5932005425
472,23.319568498,23.5912789925
473,23.3189914208,23.5897154738
474,23.3180686706,23.5884671557
475,23.3168709595,23.5873970319
476,23.14493706,23.5838175118
477,23.0194581092,23.5608126121
478,23.0833034803,23.5250008165
479,23.0710324405,23.4960454753
480,23.0697305655,23.4786804471
481,23.0687954666,23.469602019
482,23.0681240626,23.4644119439
483,23.0676498989,23.4605272074
484,23.0669992429,23.4570752191
485,23.0660986567,23.4538971785
486,23.0653019809,23.4509537743
487,23.0646960101,23.4482068298
488,23.0988169809,23.4479801381
489,23.1482368246,23.452145936
490,23.1261638231,23.4571234314
491,23.1316364944,23.4591657631
492,23.1310709043,23.4581474771
493,23.1304919982,23.455216893
494,23.1300086176,23.4513749131
495,23.1294005925,23.4471438577
496,23.1288235136,23.4426983515
497,23.1286675219,23.4380941702
498,23.1287057016,23.4334057764
499,23.1280354104,23.4286934874
500,23.3073179038,23.4330686063
501,23.3589406589,23.4529984142
502,23.3951596056,23.4768234279
503,23.416309872,23.4976375804
504,23.4271006527,23.5133767995
505,23.4321609946,23.5244610597
506,23.4347066901,23.532032281
507,23.4367451098,23.5371765803
508,23.437805526,23.5407531278
509,23.4392340667,23.5432846472
510,23.4396752315,23.5451564609
511,23.4397063455,23.5465404852
512,23.1106895538,23.5535449891
513,22.9362195181,23.5172008021
514,23.0030526421,23.4671567733
515,23.095256713,23.4284844418
516,23.066815216,23.4110639126
517,23.0667701622,23.4065796278
518,23.0678899962,23.4063914526
519,23.0673253944,23.4066410098
520,23.0673389958,23.4067103264
521,23.0668642354,23.406980977
522,23.0660894235,23.407639181
523,23.065753014,23.4086116787
524,23.2813369567,23.414745243
525,23.3308746093,23.4390469291
526,23.3649026792,23.4674335628
527,23.3839020626,23.4907743904
528,23.3940810626,23.5067977295
529,23.3990060089,23.5166686725
530,23.4016687598,23.5221545838
531,23.4025540394,23.5247858623
532,23.4036635294,23.5255630171
533,23.4047863841,23.5251628005
534,23.4049478971,23.5240051524
535,23.4046744998,23.5222037564
536,23.3209202694,23.5224487479
537,23.2621641125,23.5122177698
538,23.2715478146,23.4979222539
539,23.2884976385,23.4876590923
540,23.2786927014,23.4822462055
541,23.2799772413,23.480018172
542,23.2802699278,23.4792462934
543,23.2800095301,23.4791590723
544,23.2792440797,23.4794486033
545,23.2788278912,23.4799509723
546,23.2787149744,23.4806218742
547,23.2779967681,23.4814598291
548,23.2765527894,23.4828111309
549,23.2686159628,23.4837390213
550,23.2727999301,23.4847647271
551,23.2713294618,23.4862930733
552,23.2707289269,23.4882612891
553,23.2708309061,23.4904627253
554,23.2700591874,23.492886898
555,23.2699558081,23.4954264775
556,23.2697531297,23.49811131
557,23.2692473151,23.5009210868
558,23.2693779179,23.5038316998
559,23.268556127,23.5068807489
560,23.1283951114,23.5032912934
561,23.0786062091,23.4775936798
562,23.11205703,23.4515416815
563,23.1018982358,23.4338672547
564,23.0973044651,23.4234776676
565,23.0981916789,23.4164620874
566,23.0976182642,23.4103840431
567,23.09722428,23.404408619
568,23.0969167427,23.3984694808
569,23.0965104264,23.3926424386
570,23.0964396909,23.386924856
571,23.0958123182,23.3812974347
572,23.0701375852,23.3753694291
573,23.033669073,23.3644612978
574,23.0516808776,23.3521605684
575,23.0475443891,23.3423624828
576,23.0475006581,23.3354827659
577,23.0479992407,23.33062874
578,23.0473854782,23.3269789406
579,23.0471022727,23.3238533041
580,23.0470709499,23.3209595403
581,23.046743985,23.318244744
582,23.0467257801,23.3156654456
583,23.0470788117,23.313225988
584,23.3889102448,23.3202053788
585,23.5598145309,23.3774975491
586,23.5556773155,23.4391841527
587,23.5441416105,23.4782402522
588,23.5506893577,23.4972266779
589,23.5515636961,23.504987082
590,23.5525076837,23.5081972377
591,23.5532122107,23.5098708888
592,23.5539588408,23.510873697
593,23.5544841571,23.5114000583
594,23.555319166,23.5114894917
595,23.5556787401,23.5112333654
596,23.5698129805,23.5110749132
597,23.5775733479,23.5154095346
598,23.5752187131,23.5213444722
599,23.576526239,23.5270335285
600,23.576875264,23.5320601371
601,23.5768611761,23.5365972004
602,23.5775497487,23.5408144893
603,23.5775955649,23.5449756991
604,23.5780434127,23.5491308985
605,23.5783898236,23.5533412578
606,23.5788039237,23.5576162492
607,23.579002746,23.5619486331
608,23.1639942489,23.5613389184
609,23.0919107961,23.5019157541
610,23.1417212535,23.4203184736
611,23.1290786293,23.3608950947
612,23.1288844178,23.3294362468
613,23.1287369034,23.3148858737
614,23.128442399,23.3066831591
615,23.1282470804,23.2997490895
616,23.1282156687,23.2929400516
617,23.1273772682,23.2864130916
618,23.126441672,23.2802305507
619,23.126491051,23.2742921835
620,23.3788177701,23.2842857819
621,23.4600649479,23.3330987252
622,23.4354941081,23.3789372189
623,23.4376787502,23.4055624497
624,23.4394131631,23.4170199392
625,23.4398255344,23.4211076452
626,23.4400468023,23.4229265137
627,23.4402280071,23.4243438148
628,23.4401464373,23.4255261516
629,23.4405307834,23.4263192683
630,23.4406617674,23.426802739
631,23.4408647525,23.4270700808
632,23.5566356445,23.4193790906
633,23.6575118467,23.4484668843
634,23.6219816462,23.4809354709
635,23.6321125338,23.5053274472
636,23.632724662,23.5207323842
637,23.6327853696,23.5305711056
638,23.6330337799,23.5379680137
639,23.6334071197,23.5445628418
640,23.6335446541,23.5508768884
641,23.6337364965,23.5569688363
642,23.6340431727,23.5628525139
643,23.6343541943,23.5685751863
644,23.2749327023,23.5733279485
645,23.209343657,23.5217114987
646,23.2563222984,23.4515800087
647,23.2449171066,23.3996318683
648,23.2452646728,23.3706879463
649,23.2451541872,23.3556563855
650,23.2450844997,23.3457872991
651,23.2452466735,23.3369267956
652,23.2451751374,23.3281875061
653,23.2451658826,23.3196487817
