23.4082178443,23.6953926171,23.4112771559,
23.416184831,23.6842248405,23.4225343641,
23.4238848403,23.6739327429,23.4336251975,
23.4313747619,23.6644958555,23.4445529859,
23.4385638047,23.6558616229,23.4553186927,
23.4455554918,23.6479840529,23.4659239475,
23.4522439278,23.6408150816,23.4763696513,
23.458644377,23.6343094335,23.4866567894,
23.4649326249,23.6284313192,23.4967874899,
23.4855743162,23.6236336846,23.5026617303,
23.4946509774,23.619333883,23.5167027282,
23.5090437261,23.6160116155,23.5268356529,
23.5214208234,23.613416621,23.5377831102,
23.5330797562,23.6115092477,23.5487200841,
23.5440715908,23.6102289353,23.5596026031,
23.5545065741,23.6095310993,23.5704208691,
23.5645488208,23.6093713189,23.5811646194,
23.5742672091,23.6097109301,23.5918266464,
23.5835049578,23.6105023788,23.6023997991,
23.5924897473,23.6117135031,23.6128796509,
23.6012042632,23.6133133121,23.6232623272,
23.617389867,23.6158114046,23.6254293894,
23.6192732041,23.6180767408,23.6371010869,
23.6283917648,23.6208216351,23.6437327881,
23.6354824637,23.6237647509,23.6513832674,
23.6424125533,23.626927184,23.659011171,
23.6489822245,23.630280394,23.6665808002,
23.6553063181,23.6337702581,23.6740925233,
23.6614239317,23.6373820958,23.681543575,
23.6673633084,23.6411027965,23.6889328353,
23.673131987,23.6449204207,23.6962593102,
23.6787535418,23.6488242672,23.7035223625,
23.6842496563,23.6528051176,23.7107215522,
23.6875223572,23.6565360551,23.7334179123,
23.7034360935,23.6610505614,23.7375554838,
23.7049299774,23.6651961522,23.7529795517,
23.7111749264,23.6695465578,23.7657774477,
23.7171626894,23.6739868857,23.7782908908,
23.7231891024,23.6785208048,23.7906187954,
23.7289907397,23.6830651858,23.802750773,
23.7345674604,23.6876108273,23.8146932794,
23.7402189954,23.6921657107,23.8264514707,
23.7457492694,23.6967211058,23.8380286857,
23.7511304269,23.7012704104,23.8494278582,
23.7563526361,23.7058075896,23.8606515227,
23.7615335469,23.7103642699,23.8836255036,
23.7516082947,23.7141613943,23.8932772317,
23.7613687174,23.7185055713,23.8943393774,
23.7642859121,23.7225908089,23.8959631172,
23.7674255773,23.726571591,23.8982117861,
23.7702549949,23.7304253623,23.9004836013,
23.7729923712,23.7342026329,23.9027830978,
23.7756695962,23.7379046443,23.9051065743,
23.7782878435,23.7415325731,23.9074507595,
23.7806880145,23.7450808708,23.9098122881,
23.7830744128,23.7485525912,23.9121885642,
23.7853198972,23.751945366,23.9145774823,
23.7741658685,23.7544499311,23.9269438972,
23.7839674849,23.757601134,23.9287003931,
23.7832981171,23.7603953831,23.9333831391,
23.7851957721,23.7631690629,23.9365256445,
23.7872065883,23.7658887194,23.9395662653,
23.7892726719,23.768558844,23.9425767607,
23.7914702767,23.7712026279,23.9455585363,
23.7936394872,23.7738197879,23.9485160456,
23.7958602074,23.7764134537,23.9514511338,
23.7981601294,23.7789882216,23.9543659376,
23.80047255,23.7815453188,23.957290399,
23.8028214593,23.7840868585,23.9601541927,
23.8054327347,23.7865149547,23.9673172355,
23.8103830609,23.7891042621,23.9731019315,
23.8142043025,23.7917399978,23.9794941871,
23.8182262157,23.7944502202,23.9856861625,
23.822183943,23.7972243579,23.9918580799,
23.8261352364,23.8000589147,23.9978798776,
23.8299471857,23.8029257112,24.0038650262,
23.8337149309,23.805821199,24.0098305869,
23.8373985686,23.8087400688,24.0156435589,
23.8410367715,23.811679522,24.0214205937,
23.844632769,23.8146369854,24.027123956,
23.8483435223,23.8176163005,24.0327601321,
23.8642036246,23.8214362754,24.0277228028,
23.8580287927,23.8244406799,24.0351824403,
23.8635274165,23.8277122225,24.0349658111,
23.8660939224,23.8308763914,24.0364275071,
23.8686344707,23.8339846079,24.0379739588,
23.871032022,23.8370315929,24.0395413671,
23.8734076593,23.8400313906,24.0411382204,
23.8756871621,23.8429820391,24.0427596392,
23.8779295976,23.8458843845,24.0444037174,
23.8801075553,23.848738073,24.0460684974,
23.8822516384,23.8515437847,24.0477524421,
23.8843229026,23.8543008886,24.0494538853,
23.8910617534,23.8570369638,24.0718058187,
23.9100546237,23.8606627958,24.0723716343,
23.9061055362,23.8635596278,24.0859072432,
23.9098824943,23.8666465812,24.0972499082,
23.9132768405,23.869736198,24.108010088,
23.9171692509,23.8728616097,24.1185011079,
23.9211082827,23.8760143043,24.128889044,
23.9254319143,23.8792057842,24.1390115563,
23.9298048253,23.8824391897,24.1489948636,
23.9342223855,23.8857146474,24.1588074796,
23.9387095063,23.8890329867,24.168459431,
23.943262583,23.8923940101,24.177956003,
23.9516716584,23.8960578931,24.1834903254,
23.9538697764,23.8995436941,24.1930798862,
23.9593660528,23.9031621371,24.2004833548,
23.9640894611,23.9068061325,24.2081944557,
23.9691125709,23.9105008483,24.2158187415,
23.9741444605,23.914243708,24.2233344813,
23.9793342041,23.9180436846,24.2307463908,
23.9845115498,23.9218973656,24.2380557463,
23.9897650995,23.9258039196,24.2452646642,
23.9950144527,23.929762218,24.2523745468,
24.0002453201,23.9337690202,24.2593869997,
24.0055645295,23.9378257463,24.2663044375,
24.0005611406,23.9416210755,24.270255939,
24.0028063176,23.9454442277,24.268725035,
24.0017380484,23.9489484815,24.2695528612,
24.0019436369,23.9523173415,24.2696934337,
24.0024800028,23.9555559038,24.2697240242,
24.0032677402,23.9586807802,24.2696660688,
24.0043024758,23.9617072295,24.2695332835,
24.0055488709,23.9646485634,24.2693374795,
24.0069718338,23.9675158495,24.2690880965,
24.0085346904,23.9703183898,24.2687920825,
24.0102603989,23.9730657849,24.2684555521,
24.0120882872,23.9757649409,24.2680837097,
24.0258398049,23.9793174482,24.2657412763,
24.0136478998,23.9818248571,24.2653190309,
24.0151757541,23.9845052181,24.2629562092,
24.0136694022,23.9869456638,24.2606261935,
24.0124810093,23.9892251909,24.2583304897,
24.0114333312,23.9913554584,24.2560694061,
24.0105611203,23.993351076,24.2538434747,
24.0098477641,23.9952248908,24.2516531085,
24.0092840554,23.9969890478,24.2494986519,
24.0088716984,23.9986548509,24.2473804547,
24.0085681125,24.0002316262,24.2452985788,
24.0084159373,24.0017297895,24.2432533669,
24.0099568244,24.0032676556,24.2410683866,
24.0086302043,24.0046309669,24.2389141813,
24.0089197801,24.0059693317,24.2368008654,
24.0089389312,24.0072412653,24.2347259135,
24.0090055616,24.0084578403,24.2326889449,
24.0091758765,24.0096258268,24.2306899571,
24.0093668216,24.010748497,24.2287283989,
24.0096638651,24.0118324562,24.2268042937,
24.0100016962,24.0128811031,24.2249172332,
24.0103683368,24.0138974217,24.2230667373,
24.0108185363,24.0148864666,24.2212526961,
24.0113143798,24.0158512948,24.2194747513,
24.0245669161,24.0174858071,24.216608672,
24.0129491819,24.0183637482,24.2137177422,
24.0131863797,24.0193874819,24.210880686,
24.0108146613,24.0202224006,24.2080793028,
24.0084862847,24.0209202052,24.2053132332,
24.0062768334,24.0214919371,24.2025826236,
24.0041410313,24.021946844,24.1998873186,
24.0020934968,24.0222940677,24.1972272622,
24.0001121136,24.0225414647,24.1946022535,
23.9982310668,24.0226980438,24.1920123207,
23.9963913057,24.0227696574,24.1894571019,
23.9946595319,24.0227649542,24.186936682,
23.9827088142,24.0217617297,24.2027821873,
23.999275856,24.0220494123,24.2025437834,
23.9958203495,24.0218916078,24.2022868775,
23.9977530346,24.0219107108,24.2020473809,
23.9996616478,24.0220108211,24.2018248197,
24.0017105058,24.0221957251,24.2016198133,
24.0038427462,24.0224646593,24.2014325947,
24.0060350628,24.0228160579,24.2012632388,
24.0082990522,24.0232490606,24.2011118955,
24.0106416995,24.0237631103,24.2009787583,
24.0130631134,24.0243576854,24.2008640179,
24.0154736678,24.0250285039,24.2007672697,
24.0111867401,24.0253186894,24.1899986261,
24.0201389508,24.0261925797,24.179483935,
24.0224686502,24.0270234355,24.1691748751,
24.0262894973,24.0280048617,24.1590775713,
24.0301233444,24.0291058561,24.1491882781,
24.033975055,24.0303214254,24.1395033498,
24.0377924791,24.0316445568,24.1300188622,
24.0415890279,24.033069226,24.1207310509,
24.0453580058,24.0345894297,24.1116361751,
24.0491504676,24.0362016252,24.1027308992,
24.0528604048,24.037897955,24.0940112475,
24.0565804216,24.0396748626,24.0854739281,
24.0774653313,24.0424243384,24.0755204662,
24.0666786856,24.044330585,24.065692957,
24.0708044386,24.0465305754,24.0560875832,
24.0713273526,24.0485789719,24.0466765373,
24.0717968012,24.0505332805,24.03745595,
24.0721551855,24.0523927339,24.0284216421,
24.0724691341,24.0541600835,24.0195699496,
24.0726847185,24.0558355151,24.0108969189,
24.0728765154,24.0574223465,24.0023991603,
24.0729531006,24.058919854,23.9940727417,
24.073019939,24.0603318089,23.9859144988,
24.0730045951,24.0616587301,23.9779208458,
24.0568399136,24.0618416939,23.9719094628,
24.0706168932,24.0630956571,23.9660807335,
24.069976901,24.0640676857,23.9603361624,
24.0726505686,24.0651799354,23.9546961057,
24.075511706,24.0663854314,23.9491599101,
24.0784898959,24.0676828179,23.9437264694,
24.0815699662,24.0690716988,23.938394597,
24.0847383414,24.0705514655,23.9331630382,
24.0880194934,24.0721225813,23.9280307227,
24.0913802626,24.073784101,23.9229963803,
24.0947742336,24.0755331677,23.9180584577,
24.0982957283,24.0773710645,23.9132160523,
24.1249183656,24.0798969867,23.9060820933,
24.1188824647,24.0825455615,23.8990373604,
24.1180798907,24.0850031349,23.8921147932,
24.1194770753,24.0874449164,23.8853267055,
24.1192872291,24.0897651066,23.8786601855,
24.1190437987,24.0919670884,23.8721126797,
24.1189011872,24.0940606317,23.8656827005,
24.1186796604,24.0960474343,23.8593676003,
24.118574286,24.0979373828,23.8531660674,
24.1183853066,24.0997314373,23.8470754951,
24.1182883155,24.1014379561,23.8410944829,
24.1182388686,24.1030630247,23.8352213624,
24.1281561146,24.1040535749,23.8274493319,
24.1369158846,24.1063809699,23.8198615309,
24.1279620139,24.1082034762,23.8123376688,
24.1279397275,24.109989741,23.8049355609,
24.1256072892,24.111610234,23.7976377511,
24.1231549944,24.1130675836,23.7904415609,
24.1206078724,24.1143653566,23.7833445255,
24.1181841398,24.1155162034,23.7763456655,
24.1156037701,24.116520317,23.7694421704,
24.1132629065,24.1173946722,23.7626338961,
24.1107449854,24.1181377983,23.7559179505,
24.1083335725,24.1187603118,23.7492933665,
24.1194779492,24.1198262452,23.7414289627,
24.1062300885,24.1202810863,23.7336193832,
24.1047286578,24.1206511371,23.7259411939,
24.1008632053,24.1208401386,23.7183764086,
24.0969104657,24.1208528101,23.710922399,
24.0929800968,24.1206982991,23.7035773085,
24.0890043402,24.120382456,23.6963388668,
24.0850958931,24.1199156358,23.6892055886,
24.0812101486,24.1193058214,23.6821757209,
24.0773363183,24.1185601669,23.6752474714,
24.0735302774,24.1176878625,23.668419449,
24.0696706638,24.1166925267,23.6616894866,
24.0651458936,24.1155710717,23.6550966548,
24.0615141591,24.1143672145,23.6485820529,
24.0574199211,24.1130651831,23.6421412119,
24.0531608502,24.111662556,23.6357717087,
24.0488869872,24.1101633841,23.6294721549,
24.044450511,24.1085652641,23.6232402112,
24.0399459832,24.1068699128,23.6170742049,
24.0353279782,24.1050770416,23.6109721937,
24.030535107,24.1031837734,23.6049318653,
24.0257281011,24.1011941776,23.59895201,
24.02076088,24.0991059425,23.5930304761,
24.015570789,24.0969142085,23.5871647365,
23.9950725042,24.0937787971,23.5830315896,
24.005593355,24.0914441816,23.5790284596,
24.0003371191,24.0890114894,23.5750488229,
23.9982322793,24.0866188569,23.5711130621,
23.9965028463,24.0842803332,23.5672228621,
23.9947986547,24.0819944722,23.5633775651,
23.9932525073,24.0797655238,23.5595774021,
23.9917988088,24.0775947601,23.5558221671,
23.9904796094,24.0754851765,23.5521119351,
23.9891538885,24.0734336515,23.5484458487,
23.9881131017,24.0714495627,23.5448249907,
23.9869917173,24.0695263581,23.5412480103,
23.9724163869,24.0664879946,23.5622194435,
23.9936599531,24.0650781469,23.5730883625,
23.9905442802,24.0634046607,23.5837400514,
23.9930028546,24.0620021213,23.5942152458,
23.995490236,24.0607728438,23.6045173292,
23.9980878562,24.0597132222,23.6146501618,
24.0006998747,24.0588156156,23.624616901,
24.0034246816,24.0580770869,23.6344212967,
24.0061248842,24.0574889809,23.6440661238,
24.0088857679,24.057046724,23.6535546702,
24.0116250015,24.0567424637,23.6628896207,
24.0143426898,24.0565684993,23.672073612,
24.0224626001,24.0568237893,23.680016083,
24.0253020771,24.0571384695,23.6877994358,
24.0307478586,24.0577507798,23.6954437581,
24.0355210554,24.0585656293,23.7029471246,
24.040449322,24.0596244554,23.7103151208,
24.0452965964,24.060881241,23.7175478328,
24.0502221863,24.0623370089,23.7246486218,
24.0551863969,24.0639839563,23.7316201296,
24.0601682436,24.065814116,23.7384648118,
24.0652001109,24.0678210387,23.7451852936,
24.0701929629,24.069994839,23.7517835644,
24.0751903062,24.0723280517,23.7582618653,
24.1010891519,24.0756922045,23.7588276339,
24.1042745924,24.0786885474,23.7688696988,
24.1186210824,24.0823675186,23.771352803,
24.1294429656,24.0863101714,23.7756057782,
24.1398735925,24.090534415,23.7799857031,
24.149866559,24.0950068867,23.7844352614,
24.1595112446,24.0997037608,23.7889389869,
24.1685009699,24.104587021,23.7934808022,
24.177271284,24.1096390236,23.7980502471,
24.1857489477,24.114839878,23.8026374592,
24.194052534,24.1201752885,23.807234387,
24.2021615277,24.1256310869,23.8118328287,
24.2081385553,24.130865801,23.8365467102,
24.2303611798,24.1371247345,23.8388312756,
24.2335571899,24.1429667016,23.8533260088,
24.2424100359,24.1490588757,23.8646918463,
24.25096325,24.1552718409,23.875807885,
24.2595349967,24.1616062614,23.8867850602,
24.2680244032,24.1680495077,23.897620955,
24.2764849898,24.1745952555,23.9083199404,
24.2848766844,24.181235663,23.9188844161,
24.2931891637,24.1879616978,23.9293165109,
24.3014250136,24.1947661293,23.9396182236,
24.3095591299,24.2016401536,23.94979125,
24.324078425,24.2090110491,23.9530191084,
24.327274803,24.2160062446,23.9639557342,
24.3362926538,24.2231934949,23.9709348859,
24.3437760174,24.2303659953,23.9786682476,
24.35127984,24.2375508875,23.9863629758,
24.3587385555,24.2447439059,23.9939916633,
24.3661676776,24.2519404172,24.0015558278,
24.3735419647,24.2591383422,24.0090548503,
24.3809313308,24.266338139,24.0164893125,
24.3881263215,24.2735332963,24.0238584639,
24.3952512244,24.2807186395,24.0311625019,
24.4023649014,24.2878950044,24.0384020394,
24.4122780877,24.2952916041,24.0424867958,
24.4170498994,24.3025127553,24.0499805218,
24.4244189924,24.3098144474,24.0556665758,
24.4310319491,24.3170994255,24.061641956,
24.4376312139,24.3243810689,24.0675598454,
24.4441807709,24.3316563935,24.0734067292,
24.4506766396,24.3389204558,24.0791833435,
24.4571148785,24.3461715218,24.084889695,
24.4635063997,24.3534082157,24.090526355,
24.4698419898,24.3606286317,24.0960937104,
24.4761229953,24.3678313192,24.1015922681,
24.4823062267,24.3750112884,24.10702431,
24.4932894678,24.3826344448,24.104577726,
24.4928557922,24.3897336735,24.1078283522,
24.4983241893,24.3968724501,24.1071714711,
24.5024737285,24.403872391,24.1073825943,
24.5066764577,24.4107658233,24.1076223968,
24.5109143313,24.4175584553,24.1078816401,
24.515240507,24.4242741973,24.1081601107,
24.5196805203,24.4309214897,24.1084584285,
24.5241824623,24.4375062722,24.1087767374,
24.5287085284,24.4440321814,24.1091149006,
24.533217989,24.4505012896,24.1094726124,
24.5377352731,24.4569167121,24.1098494525,
24.5431220179,24.4632510995,24.1304765083,
24.5348540599,24.4689871021,24.1328055465,
24.5444503164,24.4752717723,24.1282523729,
24.5482337104,24.4814181335,24.1239402883,
24.5521432028,24.4875343099,24.1202926368,
24.555835166,24.4936076921,24.1167258533,
24.5593420361,24.4996063891,24.1132313695,
24.5626321743,24.5055247578,24.1098028966,
24.5657736944,24.5113602684,24.1064358001,
24.568784441,24.5171110643,24.1031256516,
24.5716614174,24.5227756288,24.0998685961,
24.5744287056,24.5283532913,24.0966610006,
24.5917455508,24.5347662769,24.088347468,
24.5812731931,24.5400566753,24.0880286484,
24.584865192,24.5455270508,24.0797622791,
24.5849183252,24.5507136802,24.0722494359,
24.5848916636,24.5556836,24.0649329037,
24.5847927635,24.560442222,24.0577797057,
24.584498056,24.5649706903,24.0507533346,
24.5840867954,24.5692751797,24.043888843,
24.5835684329,24.5733617798,24.0371649574,
24.5829515875,24.5772365224,24.0306065333,
24.5822638318,24.58090661,24.0241674886,
24.5815091906,24.5843787423,24.0178331871,
24.5772752939,24.5870909165,24.0352461399,
24.5942190529,24.5908199049,24.0305377035,
24.5911110842,24.5938683449,24.0351343149,
24.5937269182,24.5969940334,24.0363612914,
24.5961275079,24.6000620209,24.0375385952,
24.5985450993,24.6030796427,24.0387039344,
24.6012951147,24.6060750872,24.0398745689,
24.6042213389,24.6090579934,24.0410530165,
24.607215609,24.612030617,24.042295947,
24.6101814438,24.6149931399,24.0434657623,
24.6131073279,24.6179443361,24.0446798546,
24.6160204389,24.6208842673,24.0458991675,
24.6176464594,24.6237360923,24.0618706826,
24.6041241075,24.6258721486,24.0604196739,
24.6098692032,24.6284870714,24.0539823295,
24.6096562142,24.6308812386,24.046915007,
24.6097909469,24.6331771814,24.040787929,
24.6097759673,24.6353688802,24.0348028954,
24.6097669165,24.6374678134,24.0289566605,
24.6097650746,24.6394775431,24.0232432816,
24.6096235555,24.6413974168,24.0176852613,
24.6093533041,24.6432262456,24.0122353372,
24.6089627889,24.644963253,24.0068790419,
24.6084746472,24.6466087967,24.0016794553,
24.6060332297,24.6483036109,23.9973077786,
24.5920132732,24.6491989143,23.9929535019,
24.5838446732,24.6497065359,23.988652888,
24.5745669017,24.6497535699,23.9844001413,
24.5656069707,24.6493851686,23.9801964944,
24.5568883896,24.6486293564,23.9760426524,
24.5483619767,24.6475124987,23.9719389829,
24.5400576992,24.6460603952,23.9678860449,
24.5319310692,24.6442962259,23.9638840934,
24.5239295043,24.6422395366,23.9599330316,
24.5160945264,24.6399110817,23.9560330387,
24.5083677958,24.6373278552,23.9521839054,
24.4914970822,24.634052438,23.9503535314,
24.4879742481,24.630885618,23.9485330155,
24.4779300478,24.6274354724,23.9466791206,
24.4693981355,24.6237856003,23.944802436,
24.4613326882,24.6199638414,23.9429064538,
24.4534247938,24.6159848467,23.9409925635,
24.4457021426,24.6118637323,23.9390623122,
24.4381908453,24.6076160393,23.9371173915,
24.430811744,24.6032532383,23.9351589396,
24.4236628503,24.5987904242,23.9331887214,
24.4164997184,24.5942316307,23.9312068557,
24.4095638449,24.5895909422,23.9292150538,
24.3983496048,24.5845697438,23.9277774013,
24.3959407305,24.579729522,23.9263811678,
24.3890699007,24.5747722854,23.9249961431,
24.3830977008,24.5697692131,23.9236280576,
24.3771728471,24.5647123594,23.9222769175,
24.3713266042,24.5596075609,23.9209429352,
24.365538765,24.5544595078,23.919626186,
24.3597564689,24.5492704375,23.9183263945,
24.3541590204,24.5440500863,23.9170444744,
24.348394163,24.5387922373,23.9157789971,
24.3427762285,24.5335053913,23.9145306352,
24.3371199932,24.5281892872,23.9132988259,
24.3371938753,24.5221254789,23.9578340117,
24.332722224,24.5161608816,23.9541456325,
24.3270759308,24.5102343174,23.9504867088,
24.3213731838,24.504341625,23.9468563349,
24.3156511041,24.4984804097,23.9432538666,
24.3098764866,24.4926469811,23.9396784521,
24.3040979362,24.4868398803,23.9361295759,
24.2982654895,24.4810555987,23.932606402,
24.2924111788,24.4752921483,23.9291083209,
24.286544819,24.4695480498,23.9256347991,
24.280647106,24.4638210745,23.9221851853,
24.2747342597,24.4581097845,23.9187589468,
24.2690570949,24.4524228663,23.9154818487,
24.2636158042,24.4467703321,23.9122281181,
24.2582281472,24.4411522825,23.9089976863,
24.2528508537,24.4355675532,23.9057902002,
24.2474911159,24.4300153389,23.9026053605,
24.2421431585,24.424494627,23.8994428353,
24.2368146179,24.4190047755,23.8963023491,
24.2314785608,24.413544031,23.8931834533,
24.2261571902,24.4081116622,23.8900858544,
24.2208551683,24.40270717,23.8870092947,
24.2155903389,24.3973308344,23.8839536392,
24.2103150013,24.3919809008,23.8809184402,
24.2119240923,24.3879424048,23.8677396538,
24.2019636699,24.383643244,23.854733554,
24.196206589,24.3793272505,23.8419247696,
24.1894759863,24.3749266693,23.8293033026,
24.1827982669,24.3704476752,23.816866113,
24.1760341034,24.3658902505,23.8046092956,
24.1694092372,24.3612639466,23.7925305068,
24.1626920708,24.3565680541,23.7806259158,
24.1560922393,24.3518107823,23.7688931455,
24.1494840469,24.346994631,23.7573290318,
24.1428871724,24.3421228178,23.7459305979,
24.1363171809,24.3371990706,23.7346950235,
24.1247089959,24.3319947378,23.7242285108,
24.1214875764,24.3269133833,23.7139301052,
24.1142286273,24.3217606363,23.7037701067,
24.1078595044,24.3165775328,23.6937518862,
